Taxonomy	Rank	HMT	Taxonomy_ID	Notes	S700016099-MVA	S700016504-MVA	S700016604-MVA	S700021930-MVA	S700023100-MVA	S700023202-MVA	S700023281-MVA	S700023434-MVA	S700023491-MVA	S700023668-MVA	S700023802-MVA	S700023859-MVA	S700023916-MVA	S700024001-MVA	S700024078-MVA	S700024161-MVA	S700024268-MVA	S700024393-MVA	S700024766-MVA	S700024843-MVA	S700024880-MVA	S700032284-MVA	S700032378-MVA	S700032474-MVA	S700032675-MVA	S700033041-MVA	S700033193-MVA	S700033498-MVA	S700033789-MVA	S700034228-MVA	S700034294-MVA	S700034834-MVA	S700035697-MVA	S700035993-MVA	S700037175-MVA	S700037234-MVA	S700037337-MVA	S700037714-MVA	S700037848-MVA	S700037981-MVA	S700038318-MVA	S700038736-MVA	S700038795-MVA	S700095275-MVA	S700095709-MVA	S700097353-MVA	S700097750-MVA	S700097899-MVA	S700098329-MVA	S700098421-MVA	S700098661-MVA	S700098994-MVA	S700099121-MVA	S700099350-MVA	S700099948-MVA	S700100289-MVA	S700100536-MVA	S700101220-MVA	S700101286-MVA	S700101577-MVA	S700102647-MVA	S700103303-MVA	S700103513-MVA	S700103706-MVA	S700105063-MVA	S700105120-MVA	S700105177-MVA	S700105234-MVA	S700105451-MVA	S700105644-MVA	S700105719-MVA	S700105794-MVA	S700105996-MVA	S700106052-MVA	S700106089-MVA	S700106120-MVA	S700106146-MVA	S700106518-MVA	S700106575-MVA	S700106910-MVA	S700107437-MVA	S700108157-MVA	S700108280-MVA	S700108403-MVA	S700108592-MVA	S700108658-MVA	S700109683-MVA	S700109983-MVA	S700110151-MVA	S700110808-MVA	S700111218-MVA	S700111636-MVA	S700111807-MVA	S700113209-MVA	S700113537-MVA	S700113576-MVA	S700113854-MVA	S700113911-MVA	S700113968-MVA	S700113995-MVA	S700114159-MVA	S700114232-MVA	S700114301-MVA	S700114456-MVA	S700114592-MVA	S700114649-MVA	S700114935-MVA	S700116110-MVA	S700116215-MVA	S700116340-MVA	S700116445-MVA	S700116482-MVA	S700116655-MVA	S700116712-MVA	S700116961-MVA	S700116996-MVA	S700117149-MVA	S700117228-MVA	S700117639-MVA	S700117696-MVA	S700117751-MVA	S700117810-MVA	S700117952-MVA	S700119104-MVA	S700119492-MVA	S700119624-MVA	S700120049-MVA	S700121052-MVA	S700121701-MVA	S700123624-MVA	S700161054-MVA	S700161111-MVA	S700161216-MVA	S700161508-MVA	S700161683-MVA	S700161738-MVA	S700161852-MVA	S700161959-MVA	S700163044-MVA	S700163215-MVA	S700163272-MVA	S700163588-MVA	S700163713-MVA	S700163768-MVA	S700163865-MVA	S700163922-MVA	S700163977-MVA	S700164084-MVA	S700164139-MVA	S700164226-MVA	S700164283-MVA	S700164552-MVA	S700164607-MVA	S700164646-MVA	S700164769-MVA	S700164826-MVA	S700164866-MVA	S700165201-MVA	S700165489-MVA	S700165909-MVA	S700165966-MVA	S700166087-MVA	S700166837-MVA	S700167977-MVA	S700171149-MVA	S700171224-MVA	S700171761-MVA	S700171836-MVA	S700171893-MVA	S700171989-MVA	S700172064-MVA	S700172333-MVA	S700172475-MVA	S700172552-MVA	S700172760-MVA	S700172867-MVA	S700173173-MVA	S700173431-MVA	S700173681-MVA	S700173930-MVA	S700173965-MVA	S700175120-MVA	S700175205-MVA
Bacteria;Bacillota;Bacilli;Caryophanales;Gemellaceae;Gemella	genus				0.0	0.008	0.0	0.0	0.011	0.0	0.0	0.035	0.0	0.0	0.0	0.03	0.0	0.0	0.024	0.0	0.022	0.0	0.0	0.016	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	1.049	0.0	0.016	0.031	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.0	2.337	0.0	0.0	0.0	0.0	0.0	0.015	0.019	0.0	0.0	0.309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.011	1.099	0.0	0.169	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.026	0.0	0.0	0.0	0.012	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.025	0.0	0.0	0.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;breve	species	889	3035		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.053	0.0	0.099	0.0	0.0	0.0	0.0	0.027	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.245	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.709	0.0	0.0	0.0	0.0	0.0	0.0	12.666	0.0	0.108	0.0	0.0	0.0	0.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;vaginalis	species	829	2978		0.278	0.0	30.672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.17	0.0	0.0	0.0	0.0	0.0	4.948	0.376	0.054	2.905	5.681	0.0	0.154	0.0	0.0	35.362	0.163	2.296	0.0	14.59	0.0	0.031	0.0	0.0	0.336	0.182	45.335	0.0	0.0	25.832	0.757	0.0	0.0	0.0	1.86	10.927	0.0	3.457	0.0	0.011	6.964	0.0	65.864	0.0	6.666	0.0	0.0	0.197	0.0	0.0	0.0	15.984	2.685	0.0	0.0	0.0	0.0	0.0	0.0	5.971	0.036	0.0	0.0	0.0	0.078	0.256	0.019	24.06	0.0	0.29	3.037	2.947	0.0	0.0	0.0	2.54	0.0	0.0	0.0	42.355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.735	0.0	9.585	0.0	0.025	0.0	0.0	0.0	0.0	0.353	0.364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.138	0.0	34.819	0.0	0.0	45.513	0.0	0.0	0.0	4.545	0.272	0.0	0.0	0.0	0.278	0.0	0.0	2.328	0.0	0.0	0.196	33.409	28.076	0.0	0.011	0.386	0.0	0.0	14.014	4.157	0.0	0.0	0.0	0.0	0.0	0.0	4.346	0.0	0.0	0.0	0.085	2.179	0.0	0.0	4.067	0.0
Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;pilbarense	species	054	2344		0.104	0.0	0.0	0.0	0.149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.099	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.08	0.0	0.0	0.0	0.093	0.018	0.0	0.0	0.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.302	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.127	0.0	0.0	0.0	0.0	0.509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;tuberculostearicum	species	077	2367		0.0	0.0	0.0	0.0	0.259	0.0	0.0	0.017	0.0	0.0	0.069	0.0	0.0	0.42	0.0	0.022	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.028	0.029	0.0	0.0	0.0	0.078	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.134	0.0	0.05	0.533	0.015	0.0	0.0	0.043	0.023	0.0	0.0	0.0	0.0	0.233	0.0	0.028	1.309	0.0	0.0	0.0	0.182	0.014	0.0	0.221	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.081	0.026	0.253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.038	0.0	0.0	0.0	0.046	0.0	0.0	0.0	0.048	0.088	0.0	0.018	0.0	0.014	0.0	0.031	0.0	0.0	0.0	1.177	1.284	0.618	0.82	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.168	0.237	0.0	0.0	0.0	0.046	0.0	0.0	0.0	0.046	0.0	0.0	0.0	0.0	0.034	0.046	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.033	0.045	0.0	0.012	0.003	0.0	0.0	0.0	0.0	0.0	0.058	0.0	0.0	0.0	0.127	0.171	0.0	0.0	0.0	0.301	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Lawsonellaceae;Lawsonella;clevelandensis	species	173	2456		0.0	0.016	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054	0.0	0.009	0.0	0.0	0.168	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.025	0.0	0.019	0.0	0.121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.014	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.154	0.0	0.0	0.0	0.039	0.223	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;neoaurum	species	692	2881		0.0	0.0	0.0	0.017	0.105	0.03	5.729	0.0	0.015	3.201	0.374	0.0	0.02	0.296	0.096	0.391	0.201	0.088	0.306	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.014	0.017	0.0	0.062	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.007	0.014	0.0	0.056	0.028	0.086	0.0	0.0	0.0	0.0	0.026	0.355	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.636	0.277	0.0	0.637	0.0	0.0	0.114	0.0	0.073	0.68	0.046	0.0	0.0	0.0	0.0	1.391	0.0	0.0	0.0	3.316	0.237	0.0	0.088	0.348	0.0	0.904	0.029	0.0	0.0	0.0	0.0	0.217	0.055	1.127	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.431	0.0	0.0	0.014	0.0	0.0	0.014	0.014	0.0
Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Cutibacterium;acnes	species	530	2754		0.139	0.016	0.0	0.017	0.028	0.0	0.0	0.017	0.0	0.147	0.014	0.0	0.02	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.083	0.0	0.092	0.017	0.0	0.033	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.015	0.018	0.026	0.0	0.068	0.0	0.0	0.029	0.0	0.039	0.0	0.014	0.164	0.0	0.008	0.199	0.036	0.042	0.0	0.133	0.0	0.0	0.0	0.014	0.0	0.0	0.014	0.037	0.0	0.012	0.056	0.061	0.0	0.025	0.067	0.019	0.071	0.0	0.0	0.009	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.01	0.062	0.0	0.0	0.0	0.024	0.078	0.0	0.0	0.03	0.014	0.0	0.0	0.0	0.0	0.022	86.894	0.013	2.53	0.315	0.119	0.0	0.0	0.006	0.0	0.057	0.335	0.0	0.0	0.01	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.021	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.042	0.046	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057	0.0	0.0	0.075	0.06	0.0	0.039	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Fannyhessea;vaginae	species	814	2963		0.974	0.0	21.971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.811	0.0	0.0	0.0	0.0	0.0	0.0	0.561	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0	3.016	0.0	0.0	1.514	0.155	0.0	0.0	0.0	0.0	19.764	0.0	0.655	0.0	0.0	0.0	0.0	0.0	0.0	0.392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.736	0.0	0.0	0.0	0.0	0.0	0.0	0.038	30.547	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.143	0.0	0.0	0.0	0.0	0.0	0.0	14.032	0.058	0.0	0.0	0.0	0.0	0.0	0.0	4.013	0.0	0.0	0.196	0.0	28.718	0.0	0.0	0.0	0.0	0.0	12.255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.257	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;bivia	species	556	2775		0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.052	0.0	0.147	0.0	0.135	0.0	0.222	0.0	0.022	0.0	0.0	0.0	0.082	0.097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.037	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.865	0.0	0.0	0.0	0.0	0.0	0.575	0.0	0.416	0.0	0.0	0.252	0.213	1.678	0.0	0.444	0.106	0.767	0.0	0.0	0.0	0.011	0.122	0.0	10.505	0.0	0.196	0.0	0.95	0.0	0.0	0.0	0.012	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.04	0.0	0.082	0.0	0.0	0.0	0.022	0.039	0.038	0.0	0.0	0.13	0.0	0.0	0.057	0.055	0.0	0.322	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	1.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.947	7.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.293	0.047	0.0	0.489	0.0	0.0	0.032	0.0	1.322	0.185	0.166	0.0	0.0	0.138	0.0	0.229	0.0	0.0	0.0	1.505	0.0	0.0	1.396	0.0	0.0	0.0	0.0	0.227	0.648	0.0	0.0	0.029	0.017	0.0	0.0	4.082	0.0	0.201	0.064	0.0	0.098	0.018	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.018	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;denticola	species	291	2571		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;crispatus	species	817	2966	Because HMT-529 is not present individually, all equidistant reads were assigned to HMT-817 at this body site (MVA).	74.983	99.473	0.0	0.168	97.256	0.104	0.0	99.425	97.756	0.0	96.231	91.513	0.0	0.0	98.208	97.418	96.243	99.169	0.0	55.47	98.359	99.944	0.0	0.0	0.0	0.0	36.499	13.434	0.011	0.0	96.657	97.846	99.451	0.0	58.857	97.851	72.163	0.057	0.0	94.811	0.0	99.229	0.0	95.284	41.534	0.0	91.141	0.0	0.0	0.0	95.737	87.889	0.0	0.0	0.0	0.0	0.0	80.071	99.231	0.011	0.0	0.0	95.432	45.316	99.854	88.212	98.538	0.086	99.237	98.971	0.0	0.0	0.0	0.0	98.326	0.039	0.0	0.02	0.0	62.957	99.867	97.687	97.781	33.374	83.665	32.825	0.0	98.826	81.744	0.015	0.0	0.0	83.055	90.866	77.427	98.576	98.421	99.704	0.0	85.549	0.0	89.033	0.011	99.324	0.0	88.981	18.831	70.915	0.051	0.0	98.584	2.524	98.047	0.057	82.364	98.682	88.995	60.017	99.357	97.822	99.076	93.14	97.628	99.9	97.921	98.56	0.0	98.045	0.0	97.465	0.0	95.46	95.242	65.726	95.956	0.0	1.911	0.0	98.969	0.0	99.031	94.327	0.0	0.0	99.239	99.866	0.0	22.802	72.309	0.0	99.86	19.874	0.0	95.307	0.0	0.029	98.26	98.04	0.0	0.029	90.195	35.694	91.948	88.437	2.423	13.592	0.0	98.93	69.801	99.156	0.0	97.976	97.866	92.103	0.0	0.015	46.052	97.253	43.927	97.025	0.0	0.0	99.74
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;iners	species	838	2987		11.169	0.102	9.061	97.508	0.0	50.251	0.028	0.017	0.0	0.0	0.014	5.383	84.382	60.889	0.012	0.0	2.124	0.0	95.691	0.0	0.139	0.0	0.0	97.725	99.942	0.0	0.017	62.93	0.011	0.897	0.0	0.0	0.022	50.385	0.0	0.917	21.495	92.658	0.017	0.016	0.0	0.0	74.816	0.0	0.0	9.105	7.162	0.0	0.0	78.614	0.212	0.0	66.542	0.0	1.314	0.0	0.0	0.0	0.0	0.0	97.672	0.0	0.002	41.409	0.04	0.0	0.014	95.845	0.0	0.162	0.019	0.0	99.106	78.394	0.0	59.318	59.768	0.0	35.006	31.074	0.0	0.0	0.0	20.499	0.0	54.746	26.354	0.0	16.213	0.0	93.994	0.0	11.789	3.901	8.117	0.805	0.0	0.0	0.0	13.605	0.0	0.013	88.211	0.022	3.924	0.013	0.0	0.016	80.41	2.165	0.145	79.746	0.248	0.029	0.0	0.0	8.329	26.333	0.048	0.0	0.012	3.709	0.0	0.0	0.0	0.172	10.949	0.0	61.427	0.0	0.0	0.305	0.0	17.993	0.0	86.171	93.163	95.071	0.086	19.962	0.161	0.0	0.0	36.444	0.172	0.034	6.545	73.482	11.615	75.399	0.14	75.934	73.552	0.659	18.229	58.002	0.017	0.0	0.0	7.279	0.0	0.009	0.0	9.094	93.303	38.505	0.05	0.679	21.024	0.0	82.456	0.016	0.0	0.025	58.574	61.471	49.247	0.0	48.65	1.004	96.21	2.21	0.0
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;jensenii	species	839	2988		1.392	0.016	0.0	0.455	1.873	49.438	80.339	0.052	0.075	0.0	2.827	0.825	9.486	27.679	0.024	1.215	0.134	0.0	0.0	0.0	0.487	0.011	0.0	2.109	0.0	94.758	0.0	13.853	0.022	0.0	2.924	0.396	0.0	48.164	0.0	0.101	1.322	0.0	0.0	0.063	98.948	0.606	23.079	1.464	0.0	0.0	0.263	96.314	68.364	13.468	0.251	9.111	0.0	90.197	0.0	0.02	94.796	0.014	0.412	0.011	0.0	9.02	0.64	1.708	0.0	2.905	0.605	2.648	0.524	0.046	0.0	13.873	0.026	19.453	1.164	40.468	40.114	0.081	0.0	2.399	0.03	2.203	0.009	27.521	11.907	10.77	0.014	0.0	0.461	93.341	0.0	0.0	3.228	4.305	4.972	0.079	0.0	0.044	0.014	0.276	64.596	4.217	11.591	0.011	2.845	3.42	0.169	0.016	0.0	0.0	0.69	14.178	1.485	91.094	0.0	0.0	1.413	5.988	0.512	0.0	0.344	1.143	0.305	0.033	0.0	0.125	0.0	0.0	35.089	2.265	99.464	1.425	0.0	0.416	2.382	8.514	0.042	0.0	0.601	0.0	0.04	1.382	0.068	60.222	0.0	0.0	0.0	0.642	1.015	24.226	0.0	2.02	0.0	0.448	0.0	28.183	0.978	0.555	0.09	0.0	6.855	0.021	5.572	1.812	1.536	1.85	0.05	0.014	8.853	0.696	14.602	1.817	1.707	0.919	28.108	36.198	0.0	0.906	2.909	0.88	3.097	0.0	0.183
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;coleohominis	species	816	2965		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.195	0.179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.39	0.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109	0.0	0.0	0.155	0.0	0.597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.214	0.0	0.056	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.119	0.0	0.0	0.0	0.0	0.0	1.299	0.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.264	0.013	0.0	0.0	0.0	0.0	0.0	0.705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.093	0.277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.758	0.0	0.0	0.0	0.0	0.0	0.359	0.0	0.0	0.223	0.0	0.419	0.0	0.748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.348	0.0	0.0	0.0	0.0	0.0	0.282	0.0	0.095	0.0
