"taxonomy_ranked_id","rank","fixed_id","HMT","tax_string","domain_id","domain","phylum_id","phylum","klass_id","klass","order_id","order","family_id","family","genus_id","genus","species_id","species","subspecies_id","subspecies"
4559,"species","S670","HMT-188","Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia;aeria",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2366,"Micrococcales",2274,"Micrococcaceae",2489,"Rothia",2490,"aeria",1,""
4567,"species","S671","HMT-587","Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia;dentocariosa",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2366,"Micrococcales",2274,"Micrococcaceae",2489,"Rothia",2819,"dentocariosa",1,""
4575,"species","S672","HMT-681","Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia;mucilaginosa",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2366,"Micrococcales",2274,"Micrococcaceae",2489,"Rothia",2890,"mucilaginosa",1,""
4765,"family","F696","","Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Sanguibacteraceae",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2366,"Micrococcales",2882,"Sanguibacteraceae",1,"",1,"",1,""
4766,"genus","G696","","Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Sanguibacteraceae;Sanguibacter",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2366,"Micrococcales",2882,"Sanguibacteraceae",3022,"Sanguibacter",1,"",1,""
4767,"species","S696","HMT-856","Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Sanguibacteraceae;Sanguibacter;keddieii",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2366,"Micrococcales",2882,"Sanguibacteraceae",3022,"Sanguibacter",3023,"keddieii",1,""
1316,"order","O265","","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",1,"",1,"",1,"",1,""
1317,"family","F265","","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",1,"",1,"",1,""
1318,"genus","G265","","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",1,"",1,""
1319,"species","S265","HMT-019","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;accolens",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2329,"accolens",1,""
1327,"species","S266","HMT-030","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;afermentans",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2340,"afermentans",1,""
1335,"species","S267","HMT-031","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;amycolatum",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2341,"amycolatum",1,""
1343,"species","S268","HMT-033","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;appendicis",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2343,"appendicis",1,""
1351,"species","S269","HMT-034","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;aurimucosum",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2344,"aurimucosum",1,""
1463,"species","S283","HMT-208","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;bovis",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2510,"bovis",1,""
1487,"species","S286","HMT-341","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;coyleae",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2640,"coyleae",1,""
1495,"species","S287","HMT-591","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;diphtheriae",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2822,"diphtheriae",1,""
1503,"species","S288","HMT-595","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;durum",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2825,"durum",1,""
1455,"species","S282","HMT-207","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;gottingense",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",3223,"gottingense",1,""
1359,"species","S270","HMT-047","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;jeikeium",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2356,"jeikeium",1,""
1367,"species","S271","HMT-049","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;kroppenstedtii",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2358,"kroppenstedtii",1,""
1375,"species","S272","HMT-050","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;macginleyi",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2359,"macginleyi",1,""
1479,"species","S285","HMT-333","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;massiliense",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2632,"massiliense",1,""
1471,"species","S284","HMT-328","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;mastitidis",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2627,"mastitidis",1,""
1511,"species","S289","HMT-666","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;matruchotii",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2881,"matruchotii",1,""
1383,"species","S273","HMT-053","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;minutissimum",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2362,"minutissimum",1,""
1527,"species","S291","HMT-835","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;mucifaciens",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",3003,"mucifaciens",1,""
1519,"species","S290","HMT-832","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;otitidis",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",3000,"otitidis",1,""
1391,"species","S274","HMT-054","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;pilbarense",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2363,"pilbarense",1,""
1399,"species","S275","HMT-059","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;propinquum",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2368,"propinquum",1,""
1407,"species","S276","HMT-060","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;pseudodiphtheriticum",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2369,"pseudodiphtheriticum",1,""
1415,"species","S277","HMT-062","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;simulans",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2371,"simulans",1,""
1423,"species","S278","HMT-063","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;singulare",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2372,"singulare",1,""
1431,"species","S279","HMT-072","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;striatum",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2381,"striatum",1,""
1439,"species","S280","HMT-077","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;tuberculostearicum",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2386,"tuberculostearicum",1,""
1447,"species","S281","HMT-184","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;tuscaniense",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",2486,"tuscaniense",1,""
1535,"species","S292","HMT-853","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;urealyticum",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2216,"Corynebacteriaceae",2328,"Corynebacterium",3020,"urealyticum",1,""
1685,"family","F311","","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Dietziaceae",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2541,"Dietziaceae",1,"",1,"",1,""
1686,"genus","G311","","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Dietziaceae;Dietzia",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2541,"Dietziaceae",2666,"Dietzia",1,"",1,""
1687,"species","S311","HMT-368","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Dietziaceae;Dietzia;cinnamea",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2541,"Dietziaceae",2666,"Dietzia",2667,"cinnamea",1,""
2829,"family","F454","","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Lawsonellaceae",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",3005,"Lawsonellaceae",1,"",1,"",1,""
2830,"genus","G454","","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Lawsonellaceae;Lawsonella",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",3005,"Lawsonellaceae",2474,"Lawsonella",1,"",1,""
2831,"species","S454","HMT-173","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Lawsonellaceae;Lawsonella;clevelandensis",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",3005,"Lawsonellaceae",2474,"Lawsonella",2475,"clevelandensis",1,""
3341,"family","F518","","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2761,"Mycobacteriaceae",1,"",1,"",1,""
3342,"genus","G518","","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2761,"Mycobacteriaceae",2899,"Mycobacterium",1,"",1,""
3351,"species","S519","HMT-823","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;leprae",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2761,"Mycobacteriaceae",2899,"Mycobacterium",2991,"leprae",1,""
3343,"species","S518","HMT-822","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;tuberculosis",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2761,"Mycobacteriaceae",2899,"Mycobacterium",2990,"tuberculosis",1,""
3358,"genus","G520","","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2761,"Mycobacteriaceae",3190,"Mycolicibacterium",1,"",1,""
3359,"species","S520","HMT-692","Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;neoaurum",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",3003,"Mycobacteriales",2761,"Mycobacteriaceae",3190,"Mycolicibacterium",2900,"neoaurum",1,""
572,"order","O172","","Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2304,"Propionibacteriales",1,"",1,"",1,"",1,""
573,"family","F172","","Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2304,"Propionibacteriales",2304,"Propionibacteriaceae",1,"",1,"",1,""
574,"genus","G172","","Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Arachnia",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2304,"Propionibacteriales",2304,"Propionibacteriaceae",2495,"Arachnia",1,"",1,""
583,"species","S173","HMT-739","Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Arachnia;propionica",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2304,"Propionibacteriales",2304,"Propionibacteriaceae",2495,"Arachnia",2933,"propionica",1,""
575,"species","S172","HMT-194","Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Arachnia;rubra",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2304,"Propionibacteriales",2304,"Propionibacteriaceae",2495,"Arachnia",2496,"rubra",1,""
1566,"genus","G296","","Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Cutibacterium",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2304,"Propionibacteriales",2304,"Propionibacteriaceae",2421,"Cutibacterium",1,"",1,""
1583,"species","S298","HMT-530","Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Cutibacterium;acnes",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2304,"Propionibacteriales",2304,"Propionibacteriaceae",2421,"Cutibacterium",2773,"acnes",1,""
1591,"species","S299","HMT-552","Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Cutibacterium;avidum",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2304,"Propionibacteriales",2304,"Propionibacteriaceae",2421,"Cutibacterium",2790,"avidum",1,""
1567,"species","S296","HMT-114","Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Cutibacterium;granulosum",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2304,"Propionibacteriales",2304,"Propionibacteriaceae",2421,"Cutibacterium",2422,"granulosum",1,""
1575,"species","S297","HMT-193","Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Cutibacterium;modestum",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2304,"Propionibacteriales",2304,"Propionibacteriaceae",2421,"Cutibacterium",3500,"modestum",1,""
4358,"genus","G645","","Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Propionibacteriaceae_[G-1]",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2304,"Propionibacteriales",2304,"Propionibacteriaceae",3079,"Propionibacteriaceae_[G-1]",1,"",1,""
4359,"species","S645","HMT-915","Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Propionibacteriaceae_[G-1];bacterium_HMT_915",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2304,"Propionibacteriales",2304,"Propionibacteriaceae",3079,"Propionibacteriaceae_[G-1]",3080,"bacterium_HMT_915",1,""
4366,"genus","G646","","Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Propionibacteriaceae_[G-2]",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2304,"Propionibacteriales",2304,"Propionibacteriaceae",2493,"Propionibacteriaceae_[G-2]",1,"",1,""
4367,"species","S646","HMT-192","Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Propionibacteriaceae_[G-2];bacterium_HMT_192",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2304,"Propionibacteriales",2304,"Propionibacteriaceae",2493,"Propionibacteriaceae_[G-2]",2494,"bacterium_HMT_192",1,""
4374,"genus","G647","","Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Propionibacterium",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2304,"Propionibacteriales",2304,"Propionibacteriaceae",2492,"Propionibacterium",1,"",1,""
4375,"species","S647","HMT-191","Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Propionibacterium;acidifaciens",2201,"Bacteria",2216,"Actinomycetota",2997,"Actinomycetes",2304,"Propionibacteriales",2304,"Propionibacteriaceae",2492,"Propionibacterium",2493,"acidifaciens",1,""
1219,"class","C253","","Bacteria;Actinomycetota;Actinomycetia",2201,"Bacteria",2216,"Actinomycetota",2216,"Actinomycetia",1,"",1,"",1,"",1,"",1,""
1220,"order","O253","","Bacteria;Actinomycetota;Actinomycetia;Micrococcales",2201,"Bacteria",2216,"Actinomycetota",2216,"Actinomycetia",2366,"Micrococcales",1,"",1,"",1,"",1,""
1221,"family","F253","","Bacteria;Actinomycetota;Actinomycetia;Micrococcales;Promicromonosporaceae",2201,"Bacteria",2216,"Actinomycetota",2216,"Actinomycetia",2366,"Micrococcales",3030,"Promicromonosporaceae",1,"",1,"",1,""
1222,"genus","G253","","Bacteria;Actinomycetota;Actinomycetia;Micrococcales;Promicromonosporaceae;Cellulosimicrobium",2201,"Bacteria",2216,"Actinomycetota",2216,"Actinomycetia",2366,"Micrococcales",3030,"Promicromonosporaceae",3223,"Cellulosimicrobium",1,"",1,""
1223,"species","S253","HMT-374","Bacteria;Actinomycetota;Actinomycetia;Micrococcales;Promicromonosporaceae;Cellulosimicrobium;cellulans",2201,"Bacteria",2216,"Actinomycetota",2216,"Actinomycetia",2366,"Micrococcales",3030,"Promicromonosporaceae",3223,"Cellulosimicrobium",3496,"cellulans",1,""
611,"class","C177","","Bacteria;Actinomycetota;Coriobacteriia",2201,"Bacteria",2216,"Actinomycetota",2235,"Coriobacteriia",1,"",1,"",1,"",1,"",1,""
612,"order","O177","","Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales",2201,"Bacteria",2216,"Actinomycetota",2235,"Coriobacteriia",2235,"Coriobacteriales",1,"",1,"",1,"",1,""
613,"family","F177","","Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae",2201,"Bacteria",2216,"Actinomycetota",2235,"Coriobacteriia",2235,"Coriobacteriales",2235,"Atopobiaceae",1,"",1,"",1,""
614,"genus","G177","","Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium",2201,"Bacteria",2216,"Actinomycetota",2235,"Coriobacteriia",2235,"Coriobacteriales",2235,"Atopobiaceae",2500,"Atopobium",1,"",1,""
615,"species","S177","HMT-674","Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;minutum",2201,"Bacteria",2216,"Actinomycetota",2235,"Coriobacteriia",2235,"Coriobacteriales",2235,"Atopobiaceae",2500,"Atopobium",2886,"minutum",1,""
2798,"genus","G450","","Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Lancefieldella",2201,"Bacteria",2216,"Actinomycetota",2235,"Coriobacteriia",2235,"Coriobacteriales",2235,"Atopobiaceae",3153,"Lancefieldella",1,"",1,""
2807,"species","S451","HMT-723","Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Lancefieldella;parvula",2201,"Bacteria",2216,"Actinomycetota",2235,"Coriobacteriia",2235,"Coriobacteriales",2235,"Atopobiaceae",3153,"Lancefieldella",2464,"parvula",1,""
